Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
36,"K Väätäinen, P Anttila, L Eliasson, J Enström…","Roundwood and biomass logistics in Finland and Sweden",2021,"… Application of Forestry …","hrcak.srce.hr","https://hrcak.srce.hr/clanak/370941","https://scholar.google.com/scholar?cites=969961845590407742&as_sdt=2005&sciodt=0,5&hl=en",232,"2025-02-25 15:34:16","","","","",,,,,36,9.00,7,5,4,"… logging sites during the season when roads are in a poor state and low bearing capacity of forest soil (… companies) with advanced data collection methods (eg remote sensing and CAN …","https://hrcak.srce.hr/file/370941","https://scholar.google.com/scholar?q=related:PjoZ1Cj_dQ0J:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
3,"A Klamerus-Iwan","Różne spojrzenia na proces intercepcji drzew i jego determinanty",2014,"Leśne Prace Badawcze","bibliotekanauki.pl","https://bibliotekanauki.pl/articles/1312736.pdf","https://scholar.google.com/scholar?cites=14293385085245381475&as_sdt=2005&sciodt=0,5&hl=en",538,"2025-02-25 15:34:16","PDF","","","",,,,,3,0.27,3,1,11,"… view of forest ecosystems… logging on the water balance of a tropical rain forest. Water Resources Research, 29: 2637– 2649. Jong de SM 1994. Applications of reflective remote sensing …","https://bibliotekanauki.pl/articles/1312736.pdf","https://scholar.google.com/scholar?q=related:Y9vqYwFOXMYJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
0,"C Benton, C Clatsop, L Lincoln, M Linn, P Multnomah…","Salem District Aquatic and Riparian Habitat Restoration-Revised",,"eplanning.blm.gov","","https://eplanning.blm.gov/public_projects/nepa/53051/70940/77635/Revised_AquaticRestoration_EA_Final.pdf","",652,"2025-02-25 15:34:16","PDF","","","",,,,,0,0.00,0,6,,"… of rock/boulder or log-step-pool structures to prevent head cuts and channel degradation … log would be suspended whenever possible when moving logs to project sites to minimize soil …","https://eplanning.blm.gov/public_projects/nepa/53051/70940/77635/Revised_AquaticRestoration_EA_Final.pdf","https://scholar.google.com/scholar?q=related:_Eg9KXNirwgJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
32,"N Mansuy, J Barrette, J Laganière…","Salvage harvesting for bioenergy in Canada: From sustainable and integrated supply chain to climate change mitigation",2018,"Wiley …","Wiley Online Library","https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/wene.298","https://scholar.google.com/scholar?cites=13459544738274182537&as_sdt=2005&sciodt=0,5&hl=en",219,"2025-02-25 15:34:16","","10.1002/wene.298","","",,,,,32,4.57,8,4,7,"… source of forest feedstock is the salvage logging of standing … (development of the remote sensing technology for capturing … physical impacts on soils, including, rutting, compaction, and …","https://wires.onlinelibrary.wiley.com/doi/pdf/10.1002/wene.298","https://scholar.google.com/scholar?q=related:iYVPs6DoyboJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
10,"R Girling","Sea Change: Britain's Coastal Catastrophe",2011,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=KgG9kUU_upwC&oi=fnd&pg=PA1978&dq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&ots=95ugwQ6CvK&sig=xNHPBBqxIOPtoW1oAPaw45fOnrI","https://scholar.google.com/scholar?cites=10544209235422442229&as_sdt=2005&sciodt=0,5&hl=en",985,"2025-02-25 15:34:16","BOOK","","","",,,,,10,0.71,10,1,14,"… this from the low-lying ground that contained the glacial lake. … The oldest surviving log-boat in Britain is a monster from the … , the wind cutting across the Thames estuary ruts the sea and …","","https://scholar.google.com/scholar?q=related:9XK_Gm-OVJIJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
15,"D Skre","Sea kings on the Norðvegr",2017,"","duo.uio.no","https://www.duo.uio.no/handle/10852/61083","https://scholar.google.com/scholar?cites=16369412633982853329&as_sdt=2005&sciodt=0,5&hl=en",896,"2025-02-25 15:34:16","","","","",,,,,15,1.88,15,1,8,"… Adsorption and desorption of copper and zinc in the surface layer of acid soils. … Romero 1996: Distribution of metals in soils and relationships among fractions by principal component …","https://www.duo.uio.no/bitstream/handle/10852/61083/2/References.pdf","https://scholar.google.com/scholar?q=related:0eBWzg_WK-MJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
21,"TR Van Deelen","Seasonal migrations and mortality of white-tailed deer in Michigan's Upper Peninsula",1995,"","search.proquest.com","https://search.proquest.com/openview/745ddaa1f52106c152990df222379842/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=10593847174460990141&as_sdt=2005&sciodt=0,5&hl=en",916,"2025-02-25 15:34:16","BOOK","","","",,,,,21,0.70,21,1,30,"… goals into the broader forest management is complicated … Smaller-scale logging of the second-growth forest continues … Soils are of glacial origin and consist of poorly-drained sand …","","https://scholar.google.com/scholar?q=related:veKFZuDnBJMJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
0,"ZJ Gigone","Sediment production from forest roads in areas affected by the August Complex fire in Northern California",2022,"","digitalcommons.humboldt.edu","https://digitalcommons.humboldt.edu/etd/597/","",309,"2025-02-25 15:34:16","","","","",,,,,0,0.00,0,1,3,"… been salvage logged after a fire, and unpaved forest roads are … When forest roads are built on slopes, the road cut can intercept … Forest soils have been shown to naturally exhibit water …","https://digitalcommons.humboldt.edu/cgi/viewcontent.cgi?article=1661&context=etd","https://scholar.google.com/scholar?q=related:x_rOxofFXZkJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
155,"A Dabros, M Pyper, G Castilla","Seismic lines in the boreal and arctic ecosystems of North America: environmental impacts, challenges, and opportunities",2018,"Environmental Reviews","cdnsciencepub.com","https://cdnsciencepub.com/doi/abs/10.1139/er-2017-0080","https://scholar.google.com/scholar?cites=12787679394934183187&as_sdt=2005&sciodt=0,5&hl=en",252,"2025-02-25 15:34:16","","10.1139/er-2017-0080","","",,,,,155,22.14,52,3,7,"… also result in rutting and subsidence of the ground surface, … restoration approach, remote sensing and spatial modelling … the forestry industry as short-term indicators that a forest stand …","https://cdnsciencepub.com/doi/pdf/10.1139/er-2017-0080","https://scholar.google.com/scholar?q=related:E1WiXKj2drEJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
0,"S Socioeconomic","Selected highlights",,"JSTOR","","https://www.jstor.org/stable/pdf/resrep25221.4.pdf","",979,"2025-02-25 15:34:16","","","","",,,,,0,0.00,0,1,,"… of burning peat as well as forests. Peatlands act as globally … that we need to aggressively cut greenhouse gas emissions … , was launched to link remote sensing with citizen-science …","","https://scholar.google.com/scholar?q=related:fDDsGuzd750J:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
2,"M Reichler, J Taher, P Manninen, H Kaartinen…","Semantic segmentation of raw multispectral laser scanning data from urban environments with deep neural networks",2024,"… and Remote Sensing","Elsevier","https://www.sciencedirect.com/science/article/pii/S2667393224000048","https://scholar.google.com/scholar?cites=16761427462796298978&as_sdt=2005&sciodt=0,5&hl=en",147,"2025-02-25 15:34:16","HTML","","","",,,,,2,2.00,0,5,1,"… architectures in forest environment by semantically segmenting points into ground, … vegetation and soft ground classes is to be expected, since the cut between these classes is …","https://www.sciencedirect.com/science/article/pii/S2667393224000048","https://scholar.google.com/scholar?q=related:4kpzuHiNnOgJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
1,"P Lu, D Tolliver, X Yang, J Zhao, Y Huang, H Wang…","Sensitivity and Accuracy Assessment of Vehicle Weigh-in-Motion System Measurement Errors Using In-Pavement Strain-Based Sensors",2024,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/79181","https://scholar.google.com/scholar?cites=12675005331846236130&as_sdt=2005&sciodt=0,5&hl=en",593,"2025-02-25 15:34:16","","","","",,,,,1,1.00,0,7,1,"… (SVR) and random survival forest models, this study provides a … affecting fatigue cracking, rutting, and longitudinal cracking. … [54] investigated the feasibility of utilising remote sensing …","https://rosap.ntl.bts.gov/view/dot/79181/dot_79181_DS1.pdf","https://scholar.google.com/scholar?q=related:4ofgujGq5q8J:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
14,"L Melander, R Ritala","Separating the impact of work environment and machine operation on harvester performance",2020,"European Journal of Forest Research","Springer","https://link.springer.com/article/10.1007/s10342-020-01304-5","https://scholar.google.com/scholar?cites=12320311065416535237&as_sdt=2005&sciodt=0,5&hl=en",53,"2025-02-25 15:34:16","HTML","10.1007/s10342-020-01304-5","","",,,,,14,2.80,7,2,5,"… logging operations, interactions between the forest machines … Cut-to-length (CTL) forest machines dominate the market in … In this study, all the soil-related variables showing reasonable …","https://link.springer.com/article/10.1007/s10342-020-01304-5","https://scholar.google.com/scholar?q=related:xYx3YKOJ-qoJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
4,"J McLean, L Sewall, L Pugh","Sheepscot River watershed management plan",2007,"Prepared for Time and Tide Resource …","Citeseer","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=5a9ae9f7784d227062c40701c2fc0e12f2615855","https://scholar.google.com/scholar?cites=916995791313592469&as_sdt=2005&sciodt=0,5&hl=en",981,"2025-02-25 15:34:16","PDF","","","",,,,,4,0.22,1,3,18,"… forest soils overlay glacial sand and gravel. Highly erodible … carried out through the use of remote sensing data and field … as a result of historic use (log drives and mills), and continued …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=5a9ae9f7784d227062c40701c2fc0e12f2615855","https://scholar.google.com/scholar?q=related:lWDGUdDSuQwJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
1,"JM Landstrom","Shoreline forest disturbance rates in natural and managed forests of northwestern Ontario",2004,"","knowledgecommons.lakeheadu.ca","https://knowledgecommons.lakeheadu.ca/handle/2453/4061","https://scholar.google.com/scholar?cites=7881550119769448417&as_sdt=2005&sciodt=0,5&hl=en",158,"2025-02-25 15:34:16","","","","",,,,,1,0.05,1,1,21,"… Remote sensing and geographical information systems … forests may be exposed to increased sunlight, wind and soil … Assessment of the effects of logging, forest fires and drought on …","https://knowledgecommons.lakeheadu.ca/bitstream/handle/2453/4061/LandstromJ2004m-1b.pdf?sequence=1","https://scholar.google.com/scholar?q=related:4Z9LYBPkYG0J:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
0,"KCB europe India","Short Rotation Forestry and Agroforestry in CDM Countries and Europe",,"uni-goettingen.de","","https://www.uni-goettingen.de/de/document/download/91b4ab9e61daf7645f69ef7c86ce8950.pdf/Benwood_Brochure.pdf","",414,"2025-02-25 15:34:16","PDF","","","",,,,,0,0.00,0,1,,"… , tropical forestry and forest ecology. Research interests and specialist expertise exist in agriculture, forestry, economics, soil … Furthermore, software such as ArcGIS and remote sensing …","https://www.uni-goettingen.de/de/document/download/91b4ab9e61daf7645f69ef7c86ce8950.pdf/Benwood_Brochure.pdf","https://scholar.google.com/scholar?q=related:9TjF44qWyjsJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
50,"M Akgul, H Yurtseven, S Akburak, M Demir…","Short term monitoring of forest road pavement degradation using terrestrial laser scanning",2017,"Measurement","Elsevier","https://www.sciencedirect.com/science/article/pii/S0263224117301410","https://scholar.google.com/scholar?cites=7810580107717691733&as_sdt=2005&sciodt=0,5&hl=en",148,"2025-02-25 15:34:16","","","","",,,,,50,6.25,10,5,8,"… Rutting is a main problem road surface on the forest road. Because water collects in this ruts and subjects the pavement to ponding and freezing eventually causing the pavement to …","https://scholar.google.com/scholar?output=instlink&q=info:Vck-yjnBZGwJ:scholar.google.com/&hl=en&as_sdt=0,5&scillfp=12987398470897552962&oi=lle","https://scholar.google.com/scholar?q=related:Vck-yjnBZGwJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
20,"F Latterini, R Venanzi, R Picchio, AM Jagodziński","Short-term physicochemical and biological impacts on soil after forest logging in Mediterranean broadleaf forests: 15 years of field studies summarized by a data …",2023,"Forestry","academic.oup.com","https://academic.oup.com/forestry/article-abstract/96/4/547/6966515","https://scholar.google.com/scholar?cites=8348266712980912856&as_sdt=2005&sciodt=0,5&hl=en",15,"2025-02-25 15:34:16","","","","",,,,,20,10.00,5,4,2,"… is the implementation of Sustainable Forest Operations (SFOs). … forest logging and silvicultural treatments affect soil physicochemical properties in the context of Mediterranean forestry …","https://academic.oup.com/forestry/article/96/4/547/6966515","https://scholar.google.com/scholar?q=related:2PpxLVgA23MJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
7,"FJ Bonet, AJ Pérez Luque, R Moreno Llorca…","Sierra Nevada Global Change Observatory. Structure and Basic Data",2010,"","digibug.ugr.es","https://digibug.ugr.es/bitstream/handle/10481/54686/2010_Bonet_etal_DOSSIER_EN.pdf?sequence=1","https://scholar.google.com/scholar?cites=6256838223100538031&as_sdt=2005&sciodt=0,5&hl=en",563,"2025-02-25 15:34:16","PDF","","","",,,,,7,0.47,2,4,15,"… the ski resort (obtained through remote sensing. MODIS images). … resulted in degradation of soil and vegetation cover. After … driving these “artificial forests” to a more natural mixed forest. …","https://digibug.ugr.es/bitstream/handle/10481/54686/2010_Bonet_etal_DOSSIER_EN.pdf?sequence=1","https://scholar.google.com/scholar?q=related:r2z-uDbB1FYJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
5,"R Aspizua, JM Barea-Azcón, FJ Bonet, AJ Pérez Luque…","Sierra Nevada Global-Change Observatory. Monitoring methodologies",2014,"","digibug.ugr.es","https://digibug.ugr.es/bitstream/handle/10481/54684/2014_Aspizua_et_al_DossierEN.pdf?sequence=1","https://scholar.google.com/scholar?cites=14973819311853552415&as_sdt=2005&sciodt=0,5&hl=en",788,"2025-02-25 15:34:16","PDF","","","",,,,,5,0.45,1,5,11,"… Productiveness by remote sensing … This involves forest activities in the territory. During the last half of the 20th century, a multitude of forestry measures were implemented in Sierra …","https://digibug.ugr.es/bitstream/handle/10481/54684/2014_Aspizua_et_al_DossierEN.pdf?sequence=1","https://scholar.google.com/scholar?q=related:H0PqVVSxzc8J:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
0,"E Heffernan, G Stevens","SIGNIFICANT HABITATS",2018,"","offices.vassar.edu","https://offices.vassar.edu/environmental-cooperative/wp-content/uploads/sites/38/2020/04/nri-apdx-a-significatn-habitats.pdf","",551,"2025-02-25 15:34:16","PDF","","","",,,,,0,0.00,0,2,7,"… project: hardwood forest, conifer forest, and mixed forest. We … upland forests and meadows, finding shelter under logs and … be difficult to separate using remote sensing techniques. Red …","https://offices.vassar.edu/environmental-cooperative/wp-content/uploads/sites/38/2020/04/nri-apdx-a-significatn-habitats.pdf","https://scholar.google.com/scholar?q=related:BvU64OqSdwQJ:scholar.google.com/&scioq=*forest*+soil*+log*%7C*cut*%7Charvest*%7Ctimber%7Cfire%7Cinsect*%7Cwindthrow+degradation%7Cdisturbance%7Cerosion%7Ccompaction%7C*rut*+%22remote+sensing%22&hl=en&as_sdt=0,5"
